Date,Time,Glorefs,RemGrefs,GRratio,PhyRds,Rdratio,Gloupds,RemGupds,Rourefs,RemRrefs,RouLaS,RemRLaS,PhyWrs,WDQsz,WDtmpq,WDphase,WIJwri,RouCMs,Jrnwrts,GblSz,pGblNsz,pGblAsz,ObjSz,pObjNsz,pObjAsz,BDBSz,pBDBNsz,pBDBAsz,ActECP,Addblk,PrgBufL,PrgSrvR,BytSnt,BytRcd,WDpass,IJUcnt,IJULock,PPGrefs,PPGupds
12/16/2023,10:14:55,11823655,0,0,0,0,3017,0,32009,0,0,0,0,4459,1225236,0,0,0,3,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2197,0,0,1360,390
12/16/2023,10:15:05,11780737,0,0,0,0,2864,0,29763,0,0,0,445,1259,1225237,0,14,2,3,140,0,0,5,0,0,6,0,0,0,0,0,0,0,0,2198,0,0,1427,425
12/16/2023,10:15:15,12055392,0,0,0,0,1762,0,17448,0,0,0,0,1962,1225238,0,0,0,2,81,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2198,0,0,1238,338
12/16/2023,10:15:25,11942018,0,0,0,0,1905,0,19162,0,0,0,0,2552,1225237,0,0,0,2,70,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2198,0,0,1263,351
12/16/2023,10:15:35,12067445,0,0,0,0,1596,0,15413,0,0,0,0,2930,1225236,0,0,0,1,49,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2198,0,0,1218,330
12/16/2023,10:15:45,11939479,0,0,0,0,1766,0,17557,0,0,0,0,3227,1225234,0,0,0,2,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2198,0,0,1245,343
12/16/2023,10:15:55,11948480,0,0,0,0,2097,0,20859,0,0,0,0,3651,1225236,0,0,0,2,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2198,0,0,1619,482
12/16/2023,10:16:05,12061254,0,0,0,0,1768,0,17286,0,0,0,0,4130,1225236,0,0,0,2,59,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2198,0,0,1257,348
12/16/2023,10:16:15,11983209,0,0,0,0,2282,0,23486,0,0,0,0,4409,1225237,0,0,0,2,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2198,0,0,1288,359
12/16/2023,10:16:25,11870218,0,0,0,0,1890,0,18951,0,0,0,440,982,1225237,0,14,0,2,111,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2199,0,0,1261,351
12/16/2023,10:16:35,11910909,0,0,0,0,2381,0,24542,0,0,0,0,1733,1225237,0,0,0,3,87,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2199,0,0,1296,363
12/16/2023,10:16:45,11814742,0,0,0,0,3601,0,38758,0,0,0,0,2250,1225237,0,0,0,4,63,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2199,0,0,1423,419
12/16/2023,10:16:55,11189943,0,0,0,0,8138,0,91394,0,0,0,0,2852,1225236,0,0,0,11,76,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2199,0,0,1865,605
12/16/2023,10:17:05,11323069,0,0,0,0,7910,0,89008,0,0,0,0,3364,1225235,0,0,0,10,65,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2199,0,0,1847,599
12/16/2023,10:17:15,11402036,0,0,0,0,7023,0,78860,0,0,0,0,3815,1225236,0,0,0,9,61,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2199,0,0,1755,557
12/16/2023,10:17:25,11329186,0,0,0,0,7023,0,78751,0,0,0,0,4290,1225233,0,0,0,9,59,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2199,0,0,1765,564
12/16/2023,10:17:35,10778294,0,0,0,0,11019,0,124886,0,0,0,0,5036,1225230,0,0,0,15,90,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2199,0,0,2142,722
12/16/2023,10:17:45,10441316,0,0,0,0,14982,0,171402,0,0,0,516,1561,1225229,0,16,0,21,188,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2200,0,0,2542,893
12/16/2023,10:17:55,10763886,0,0,0,0,13124,0,150108,0,0,0,0,2379,1225229,0,0,0,18,101,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2200,0,0,2359,814
12/16/2023,10:18:05,11507855,0,0,0,0,7608,0,85818,0,0,0,0,2860,1225227,0,0,0,10,60,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2200,0,0,1819,587
12/16/2023,10:18:15,11781562,0,0,0,0,5221,0,57956,0,0,0,0,3144,1225228,0,0,0,7,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2200,0,0,1578,482
12/16/2023,10:18:25,11409993,0,0,0,0,5968,0,66657,0,0,0,0,3406,1225228,0,0,0,8,42,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2200,0,0,1657,518
12/16/2023,10:18:35,11889656,0,0,0,0,4458,0,48692,0,0,0,0,3619,1225229,0,0,0,6,34,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2200,0,0,1504,451
12/16/2023,10:18:45,12039858,0,0,0,0,1508,0,14835,0,0,0,0,4617,1225230,0,0,0,1,111,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2200,0,0,1222,333
12/16/2023,10:18:55,11977137,0,0,0,0,1242,0,11691,0,0,0,0,0,1225229,5,0,0,1,62,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2200,0,0,1189,317
12/16/2023,10:19:05,11960385,0,0,0,0,1415,0,13635,0,0,0,512,1080,1225230,0,16,0,1,120,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2201,0,0,1217,332
12/16/2023,10:19:15,12081461,0,0,0,0,1312,0,12405,0,0,0,0,1803,1225230,0,0,0,1,83,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2201,0,0,1195,320
12/16/2023,10:19:25,11963293,0,0,0,0,1892,0,19121,0,0,0,0,2343,1225231,0,0,0,2,65,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2201,0,0,1258,349
12/16/2023,10:19:35,11737106,0,0,0,0,1206,0,10933,0,0,0,0,2737,1225230,0,0,0,1,50,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2201,0,0,1187,317
12/16/2023,10:19:45,11948563,0,0,0,0,1621,0,17124,0,0,0,0,3178,1225231,0,0,0,2,50,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2201,0,0,712,210
12/16/2023,10:19:55,12004404,0,0,0,0,1861,0,18658,0,0,0,0,3690,1225231,0,0,0,2,62,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2201,0,0,1248,342
12/16/2023,10:20:05,11843143,0,0,0,0,1639,0,15638,0,0,0,0,3998,1225231,0,0,2,1,43,0,0,5,0,0,7,0,0,0,0,0,0,0,0,2201,0,0,1314,378
12/16/2023,10:20:15,11897395,0,0,0,0,1489,0,14447,0,0,0,0,4416,1225230,0,0,0,1,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2201,0,0,1212,327
12/16/2023,10:20:25,11941446,0,0,0,0,1522,0,14815,0,0,0,441,1207,1225231,0,14,0,1,133,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2202,0,0,1222,333
12/16/2023,10:20:35,11936626,0,0,0,0,2109,0,21232,0,0,0,0,2003,1225230,0,0,0,2,91,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2202,0,0,1268,351
12/16/2023,10:20:45,11988425,0,0,0,0,1333,0,12541,0,0,0,0,2471,1225232,0,0,0,1,58,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2202,0,0,1207,327
12/16/2023,10:20:55,11976868,0,0,0,0,1454,0,14006,0,0,0,0,2872,1225231,0,0,0,1,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2202,0,0,1209,326
12/16/2023,10:21:05,11830686,0,0,0,0,2260,0,23185,0,0,0,0,3349,1225232,0,0,0,2,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2202,0,0,1291,363
12/16/2023,10:21:15,11912007,0,0,0,0,1338,0,12776,0,0,0,0,3626,1225233,0,0,0,1,39,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2202,0,0,1204,324
12/16/2023,10:21:25,11900261,0,0,0,0,1750,0,17536,0,0,0,0,4042,1225231,0,0,0,2,52,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2202,0,0,1245,343
12/16/2023,10:21:35,11867534,0,0,0,0,2212,0,22428,0,0,0,0,4473,1225230,0,0,0,2,54,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2202,0,0,1279,356
12/16/2023,10:21:45,11775612,0,0,0,0,1391,0,13287,0,0,0,448,855,1225232,0,14,0,1,99,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2203,0,0,1214,330
12/16/2023,10:21:55,11950332,0,0,0,0,1658,0,16407,0,0,0,0,1494,1225232,0,0,0,1,74,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2203,0,0,1228,334
12/16/2023,10:22:05,11941689,0,0,0,0,2370,0,24623,0,0,0,0,2246,1225232,0,0,0,3,87,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2203,0,0,1304,368
12/16/2023,10:22:15,11832309,0,0,0,0,1763,0,17493,0,0,0,0,2790,1225231,0,0,0,2,66,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2203,0,0,1243,341
12/16/2023,10:22:25,11958939,0,0,0,0,2204,0,22653,0,0,0,0,3390,1225230,0,0,0,2,73,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2203,0,0,1288,361
12/16/2023,10:22:35,11901243,0,0,0,0,1426,0,13345,0,0,0,0,3778,1225230,0,0,0,1,50,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2203,0,0,1202,323
12/16/2023,10:22:45,11892635,0,0,0,0,1838,0,18405,0,0,0,0,4103,1225230,0,0,0,2,45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2203,0,0,1256,348
12/16/2023,10:22:55,12041182,0,0,0,0,1789,0,17948,0,0,0,39,169,1225227,8,14,0,2,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1242,340
12/16/2023,10:23:05,11749807,0,0,0,0,1470,0,14130,0,0,0,402,949,1225227,0,0,0,1,90,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2204,0,0,1216,331
12/16/2023,10:23:15,11959395,0,0,0,0,1373,0,13139,0,0,0,0,1663,1225227,0,0,0,1,82,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1206,325
12/16/2023,10:23:25,11950239,0,0,0,0,1084,0,9725,0,0,0,0,2180,1225229,0,0,0,1,62,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1179,315
12/16/2023,10:23:35,11999193,0,0,0,0,1359,0,12541,0,0,0,0,2628,1225228,0,0,0,1,56,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2204,0,0,1195,320
12/16/2023,10:23:45,11761107,0,0,0,0,1668,0,16376,0,0,0,0,3071,1225229,0,0,0,1,56,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1240,341
12/16/2023,10:23:55,11862591,0,0,0,0,1648,0,16355,0,0,0,0,3426,1225228,0,0,0,2,46,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1228,334
12/16/2023,10:24:05,11892917,0,0,0,0,1384,0,13197,0,0,0,0,3772,1225226,0,0,0,1,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2204,0,0,1208,328
12/16/2023,10:24:15,11809717,0,0,0,0,1223,0,11291,0,0,0,0,158,1225225,7,13,0,1,55,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2204,0,0,1185,316
12/16/2023,10:24:25,11749796,0,0,0,0,1843,0,18297,0,0,0,404,1013,1225226,0,0,0,2,97,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2205,0,0,1256,348
12/16/2023,10:24:35,11729326,0,0,0,0,1835,0,18062,0,0,0,0,1780,1225224,0,0,0,2,88,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2205,0,0,1242,340
12/16/2023,10:24:45,11668270,0,0,0,0,2816,0,29818,0,0,0,0,2518,1225226,0,0,0,3,90,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2205,0,0,1347,386
12/16/2023,10:24:55,11624320,0,0,0,0,3725,0,40320,0,0,0,0,3284,1225226,0,0,0,4,89,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2205,0,0,1435,422
12/16/2023,10:25:05,11810087,0,0,0,0,2039,0,21026,0,0,0,0,3716,1225229,0,0,2,2,56,0,0,5,0,0,6,0,0,0,0,0,0,0,0,2205,0,0,1346,391
12/16/2023,10:25:15,11812383,0,0,0,0,2812,0,29682,0,0,0,0,4259,1225229,0,0,0,3,66,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2205,0,0,1341,382
12/16/2023,10:25:25,11563647,0,0,0,0,4173,0,45469,0,0,0,0,4694,1225230,0,0,0,5,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2205,0,0,1484,445
12/16/2023,10:25:35,11301244,0,0,0,0,6764,0,75409,0,0,0,0,166,1225229,5,14,0,9,78,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2205,0,0,1723,544
12/16/2023,10:25:45,11132639,0,0,0,0,8713,0,98326,0,0,0,518,1283,1225229,0,2,0,12,126,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2206,0,0,1924,631
12/16/2023,10:25:55,10897995,0,0,0,0,9382,0,106158,0,0,0,0,2223,1225230,0,0,0,13,110,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2206,0,0,1991,658
12/16/2023,10:26:05,11752224,0,0,0,0,3975,0,43433,0,0,0,0,2930,1225230,0,0,0,5,82,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2206,0,0,1462,435
12/16/2023,10:26:15,11690668,0,0,1,937806,3265,0,35297,0,0,0,0,3530,1225229,0,0,0,4,72,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2206,0,0,1387,401
12/16/2023,10:26:25,11447154,0,0,0,0,4463,0,48928,0,0,0,0,3916,1225229,0,0,0,6,52,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2206,0,0,1514,458
12/16/2023,10:26:35,11399482,0,0,0,0,5808,0,64473,0,0,0,0,4523,1225228,0,0,0,8,74,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2206,0,0,1631,505
12/16/2023,10:26:45,11287709,0,0,0,0,7036,0,79011,0,0,0,0,4959,1225230,0,0,0,9,56,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2206,0,0,1763,563
12/16/2023,10:26:55,11567345,0,0,0,0,5294,0,58781,0,0,0,0,5352,1225228,0,0,0,7,51,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2206,0,0,1590,488
12/16/2023,10:27:05,11227294,0,0,0,0,6350,0,70964,0,0,0,535,1403,1225227,0,17,0,8,154,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2207,0,0,1693,533
12/16/2023,10:27:15,11810062,0,0,0,0,3750,0,40955,0,0,0,0,1904,1225226,0,0,0,4,62,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2207,0,0,1436,422
12/16/2023,10:27:25,11504805,0,0,0,0,4659,0,51260,0,0,0,0,2608,1225227,0,0,0,6,83,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2207,0,0,1534,466
12/16/2023,10:27:35,11588549,0,0,0,0,5907,0,65531,0,0,0,0,3392,1225238,0,0,0,8,89,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2207,0,0,1402,488
12/16/2023,10:27:45,11571498,0,0,0,0,4300,0,48172,0,0,0,0,3869,1225226,0,0,0,5,56,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2207,0,0,1216,342
12/16/2023,10:27:55,11148600,0,0,0,0,7326,0,81569,0,0,0,0,4708,1225225,0,0,0,9,98,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2207,0,0,2160,706
12/16/2023,10:28:05,11463673,0,0,0,0,5984,0,66155,0,0,0,0,5304,1225226,0,0,0,8,72,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2207,0,0,1675,526
12/16/2023,10:28:15,11613307,0,0,0,0,4221,0,46226,0,0,0,350,168,1225227,8,18,0,5,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2208,0,0,1479,440
12/16/2023,10:28:25,11000744,0,0,0,0,7991,0,89918,0,0,0,212,1159,1225225,0,0,0,11,114,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2208,0,0,1855,602
12/16/2023,10:28:35,11733750,0,0,0,0,3988,0,43358,0,0,0,0,1847,1225224,0,0,0,5,80,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2208,0,0,1458,432
12/16/2023,10:28:45,11360385,0,0,0,0,6712,0,75150,0,0,0,0,2488,1225223,0,0,0,9,76,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2208,0,0,1730,549
12/16/2023,10:28:55,11498174,0,0,0,0,4947,0,54749,0,0,0,0,3075,1225223,0,0,0,6,70,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2208,0,0,1552,471
12/16/2023,10:29:05,11098972,0,0,0,0,8502,0,96018,0,0,0,0,3815,1225225,0,0,0,11,88,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2208,0,0,1910,626
12/16/2023,10:29:15,11725114,0,0,0,0,1176,0,11057,0,0,0,0,3878,1225223,0,0,0,1,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2208,0,0,1182,314
12/16/2023,10:29:25,11292409,0,0,0,0,2738,0,29098,0,0,0,0,4191,1225224,0,0,0,3,42,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2208,0,0,1340,384
12/16/2023,10:29:35,12065891,0,0,0,0,916,0,7672,0,0,0,39,0,1225225,8,13,0,1,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2209,0,0,1158,304
12/16/2023,10:29:45,11640827,0,0,0,0,2948,0,31456,0,0,0,382,369,1225227,0,0,0,3,48,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2209,0,0,1360,392
12/16/2023,10:29:55,11764941,0,0,0,0,2944,0,31484,0,0,0,0,593,1225227,0,0,0,3,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2209,0,0,1354,387
12/16/2023,10:30:05,11986870,0,0,0,0,797,0,6061,0,0,0,0,634,1225226,0,0,2,0,16,0,0,5,0,0,6,0,0,0,0,0,0,0,0,2209,0,0,1231,343
12/16/2023,10:30:15,11315185,0,0,0,0,6164,0,68659,0,0,0,0,1180,1225225,0,0,0,8,67,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2209,0,0,1665,519
12/16/2023,10:30:25,11869881,0,0,0,0,2952,0,31635,0,0,0,0,1412,1225226,0,0,0,3,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2209,0,0,1362,393
12/16/2023,10:30:35,11521536,0,0,0,0,3897,0,42119,0,0,0,0,1636,1225226,0,0,0,5,35,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2209,0,0,1448,428
12/16/2023,10:30:45,11784705,0,0,0,0,2573,0,27116,0,0,0,0,1805,1225227,0,0,0,3,28,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2209,0,0,1324,377
12/16/2023,10:30:55,11752028,0,0,0,0,2838,0,30168,0,0,0,0,1930,1225227,0,0,0,3,25,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2209,0,0,1344,383
12/16/2023,10:31:05,11979055,0,0,0,0,854,0,7177,0,0,0,193,172,1225228,0,6,0,0,29,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2210,0,0,1161,308
12/16/2023,10:31:15,10682262,0,0,0,0,10701,0,121129,0,0,0,0,1034,1225227,0,0,0,14,101,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2210,0,0,2109,708
12/16/2023,10:31:25,11446130,0,0,0,0,7103,0,79803,0,0,0,0,1447,1225227,0,0,0,9,54,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2210,0,0,1769,566
12/16/2023,10:31:35,11817472,0,0,0,0,3545,0,38053,0,0,0,0,2218,1225228,0,0,0,4,91,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2210,0,0,1415,414
12/16/2023,10:31:45,11966305,0,0,0,0,1989,0,20334,0,0,0,0,2956,1225229,0,0,0,2,87,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2210,0,0,1268,353
12/16/2023,10:31:55,11921346,0,0,0,0,2115,0,21820,0,0,0,0,3427,1225229,0,0,0,2,59,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2210,0,0,1275,354
12/16/2023,10:32:05,11716183,0,0,0,0,3246,0,34765,0,0,0,0,3866,1225229,0,0,0,4,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2210,0,0,1390,405
12/16/2023,10:32:15,11881682,0,0,0,0,2337,0,24281,0,0,0,0,0,1225228,5,13,0,3,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2210,0,0,1300,365
12/16/2023,10:32:25,11764136,0,0,0,0,3181,0,33988,0,0,0,422,1199,1225228,0,0,0,4,132,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2211,0,0,1383,402
12/16/2023,10:32:35,11996774,0,0,0,0,2201,0,22354,0,0,0,0,1650,1225227,0,0,0,2,57,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1278,355
12/16/2023,10:32:45,11904831,0,0,0,0,2316,0,23827,0,0,0,0,2203,1225224,0,0,0,3,67,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1302,367
12/16/2023,10:32:55,11935438,0,0,0,0,1822,0,18336,0,0,0,0,2450,1225225,0,0,0,2,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1246,342
12/16/2023,10:33:05,11840127,0,0,0,0,2172,0,22328,0,0,0,0,2896,1225226,0,0,0,2,56,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1283,359
12/16/2023,10:33:15,11670666,0,0,0,0,3121,0,32967,0,0,0,0,3304,1225226,0,0,0,4,52,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1374,397
12/16/2023,10:33:25,11757427,0,0,0,0,2174,0,22547,0,0,0,0,3648,1225227,0,0,0,2,46,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2211,0,0,1285,359
12/16/2023,10:33:35,11876880,0,0,0,0,2511,0,25960,0,0,0,0,2,1225227,5,6,0,3,51,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2211,0,0,1310,369
12/16/2023,10:33:45,11816965,0,0,0,0,2261,0,23204,0,0,0,403,946,1225223,0,7,0,2,106,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2212,0,0,1294,363
12/16/2023,10:33:55,12037171,0,0,0,0,2822,0,29841,0,0,0,0,1483,1225224,0,0,0,3,65,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2212,0,0,1346,385
12/16/2023,10:34:05,11896315,0,0,0,0,3011,0,32013,0,0,0,0,2022,1225219,0,0,0,3,65,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2212,0,0,1361,391
12/16/2023,10:34:15,11831075,0,0,0,0,2744,0,28814,0,0,0,0,2528,1225218,0,0,0,3,62,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2212,0,0,1340,383
12/16/2023,10:34:25,11673079,0,0,0,0,2840,0,30001,0,0,0,0,2900,1225219,0,0,0,3,49,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2212,0,0,1349,386
12/16/2023,10:34:35,11861706,0,0,0,0,2871,0,30172,0,0,0,0,3444,1225220,0,0,0,3,69,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2212,0,0,1350,388
12/16/2023,10:34:45,11823369,0,0,0,0,2055,0,21112,0,0,0,0,3720,1225220,0,0,0,2,39,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2212,0,0,1268,351
12/16/2023,10:34:55,11766151,0,0,0,0,2075,0,21089,0,0,0,0,0,1225222,5,6,0,2,44,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2212,0,0,1280,358
12/16/2023,10:35:05,11808973,0,0,0,0,1836,0,18039,0,0,0,401,784,1225220,0,6,2,2,91,0,0,5,0,0,6,0,0,0,0,0,0,0,0,2213,0,0,1322,379
12/16/2023,10:35:15,11181283,0,0,1,928841,7802,0,87205,0,0,0,0,2023,1225221,0,0,0,10,137,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2213,0,0,1832,592
12/16/2023,10:35:25,10742004,0,0,0,0,8474,0,97113,0,0,0,0,2908,1225221,0,0,0,11,97,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2213,0,0,1569,565
12/16/2023,10:35:35,11580234,0,0,1,941225,6259,0,67891,0,0,0,0,3673,1225226,0,0,0,8,91,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2213,0,0,2320,763
12/16/2023,10:35:45,11325828,0,0,1,916634,5338,0,58394,0,0,0,0,4182,1225226,0,0,0,7,66,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2213,0,0,1698,526
12/16/2023,10:35:55,10936959,0,0,1,898607,7553,0,84885,0,0,0,0,4825,1225226,0,0,0,10,82,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2213,0,0,2218,743
12/16/2023,10:36:05,11564666,0,0,0,0,5667,0,60835,0,0,0,0,5157,1225227,0,0,0,7,47,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2213,0,0,1937,612
12/16/2023,10:36:15,10451191,0,0,0,0,12611,0,142679,0,0,0,6,0,1225228,8,19,0,18,94,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2214,0,0,2337,805
12/16/2023,10:36:25,11248536,0,0,0,0,5610,0,61808,0,0,0,585,743,1225229,0,0,0,7,89,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2214,0,0,1841,584
12/16/2023,10:36:35,11411774,0,0,0,0,5964,0,65701,0,0,0,0,1613,1225223,0,0,0,8,102,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2214,0,0,1663,520
12/16/2023,10:36:45,11371010,0,0,0,0,5825,0,64911,0,0,0,0,2316,1225223,0,0,0,8,85,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2214,0,0,1638,508
12/16/2023,10:36:55,10590582,0,0,0,0,14120,0,161018,0,0,0,0,3284,1225217,0,0,0,19,115,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2214,0,0,2461,859
12/16/2023,10:37:05,10767702,0,0,1,912346,10945,0,123664,0,0,0,0,4183,1225219,0,0,0,15,106,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2214,0,0,2486,850
12/16/2023,10:37:15,11686248,0,0,0,0,4930,0,54026,0,0,0,0,4918,1225219,0,0,0,6,87,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2214,0,0,1568,480
12/16/2023,10:37:25,11844028,0,0,0,0,1869,0,19177,0,0,0,0,5404,1225218,0,0,0,2,60,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2214,0,0,1251,344
12/16/2023,10:37:35,11563754,0,0,0,0,923,0,7695,0,0,0,110,0,1225216,8,18,0,1,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2215,0,0,1164,309
12/16/2023,10:37:45,11850941,0,0,0,0,2283,0,23897,0,0,0,448,541,1225218,0,0,0,2,66,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2215,0,0,1291,361
12/16/2023,10:37:55,11865137,0,0,0,0,1103,0,10615,0,0,0,0,786,1225218,0,0,0,0,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2215,0,0,1363,385
12/16/2023,10:38:05,11455282,0,0,0,0,5731,0,62166,0,0,0,0,1899,1225218,0,0,0,7,124,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2215,0,0,1788,561
